codigo_indec,provincia,departamento,lon,lat,dist_km__Gran Rosario (San Lorenzo),dist_km__Bahía Blanca (Ing. White),dist_km__Quequén (Necochea),dist_km,puerto_asignado,produccion_tn,flete_usd_tn,pizarra_usd_tn,pct_flete_sobre_bruto,valor_neto_usd_tn,flete_total_usd,valor_neto_total_usd,cultivo
06161,BUENOS AIRES,CARMEN DE ARECO,-59.88436301984828,-34.406755047628344,238.16379999999998,623.0861,574.9026,238.16379999999998,Gran Rosario (San Lorenzo),122400,35.393111348928926,176.20728662676862,20.086065693694284,140.8141752778397,4332116.8291089,17235655.05400758,Maíz
06714,BUENOS AIRES,SALTO,-60.30527501454294,-34.270990833304225,225.0062,655.3380999999999,619.3653,225.0062,Gran Rosario (San Lorenzo),153850,33.89386518448856,176.20728662676862,19.23522337432075,142.31342144228006,5214571.1586335655,21894919.88889479,Maíz
06266,BUENOS AIRES,EXALTACION DE LA CRUZ,-59.156043844509284,-34.29512230538297,268.15259999999995,685.2710999999999,531.2504,268.15259999999995,Gran Rosario (San Lorenzo),33600,38.955011732351096,176.20728662676862,22.107491964769423,137.25227489441752,1308888.3942069968,4611676.436452429,Maíz
06728,BUENOS AIRES,SAN ANDRES DE GILES,-59.473058620201606,-34.43773283880374,255.356,649.9516,534.4562,255.356,Gran Rosario (San Lorenzo),129600,37.41002631118768,176.20728662676862,21.230692003349034,138.79726031558096,4848339.409929923,17988124.936899293,Maíz
06413,BUENOS AIRES,JUNIN,-61.00530783695607,-34.54641899831079,262.44079999999997,563.0753000000001,563.0371,262.44079999999997,Gran Rosario (San Lorenzo),332100,38.261965917675525,176.20728662676862,21.71417916372531,137.9453207090931,12706798.881260041,45811641.007489815,Maíz
82126,SANTA FE,SAN MARTIN,-61.80936906727622,-32.01213085481636,146.4234,877.2382,935.0739,146.4234,Gran Rosario (San Lorenzo),332960,25.157696066512873,176.20728662676862,14.277330153661778,151.04959056025575,8376506.4823061265,50293471.67294276,Maíz
06532,BUENOS AIRES,MERCEDES,-59.420538028212384,-34.69729346212758,287.0118,621.5479,487.0673,287.0118,Gran Rosario (San Lorenzo),42950,41.31064412437232,176.20728662676862,23.444344961666637,134.8966425023963,1774292.165141791,5793810.795477921,Maíz
06638,BUENOS AIRES,PILAR,-58.90333828580607,-34.448152945415806,291.6438,662.7956999999999,508.7749,291.6438,Gran Rosario (San Lorenzo),144,41.90551489783677,176.20728662676862,23.781942109237765,134.30177172893184,6034.394145288495,19339.455128966183,Maíz
06497,BUENOS AIRES,LUJAN,-59.158441334143745,-34.56725009869798,302.1271,650.8955,501.7326,302.1271,Gran Rosario (San Lorenzo),13845,43.202295593631796,176.20728662676862,24.51788255791046,133.00499103313683,598135.7824938322,1841454.1008537794,Maíz
90112,TUCUMAN,TRANCAS,-65.40581842482372,-26.34346783007219,946.6763000000001,1576.044,1726.5616,946.6763000000001,Gran Rosario (San Lorenzo),900,79.288570226109,176.20728662676862,44.99732771781064,96.91871640065962,71359.7132034981,87226.84476059365,Maíz
90007,TUCUMAN,BURRUYACU,-64.81956813339288,-26.5304626676968,899.0459000000001,1578.0135,1678.9313,899.0459000000001,Gran Rosario (San Lorenzo),140400,77.53194013007916,176.20728662676862,44.00041656296684,98.67534649668946,10885484.394263115,13854018.6481352,Maíz
90014,TUCUMAN,CRUZ ALTA,-64.97401201385338,-26.917997388794866,862.0325,1541.0,1641.9179,862.0325,Gran Rosario (San Lorenzo),41300,76.12603501495344,176.20728662676862,43.202546541789104,100.08125161181518,3144005.2461175774,4133355.6915679667,Maíz
90056,TUCUMAN,LEALES,-65.08500122563512,-27.191814246398135,837.1055,1497.6181000000001,1616.991,837.1055,Gran Rosario (San Lorenzo),43824,75.15759164764792,176.20728662676862,42.6529419335774,101.0496949791207,3293706.2963665226,4428401.832764986,Maíz
90091,TUCUMAN,SIMOCA,-65.29263159936579,-27.423801869265365,890.3629,1440.9588,1630.1353000000001,890.3629,Gran Rosario (San Lorenzo),1640,77.20565373993912,176.20728662676862,43.81524465754437,99.0016328868295,126617.27213350016,162362.6779344004,Maíz
06210,BUENOS AIRES,CHACABUCO,-60.35425708243494,-34.618250275959504,272.23359999999997,578.404,534.7253000000001,272.23359999999997,Gran Rosario (San Lorenzo),244800,39.456881290418316,176.20728662676862,22.392309674453724,136.7504053363503,9659044.539894404,33476499.226338554,Maíz
90035,TUCUMAN,GRANEROS,-65.25514521054762,-27.713249741074847,854.1777,1404.7736,1593.95,854.1777,Gran Rosario (San Lorenzo),24525,75.8233533681748,176.20728662676862,43.0307706450183,100.38393325859381,1859567.7413544871,2461915.963167013,Maíz
90049,TUCUMAN,LA COCHA,-65.59784818931715,-27.793985269882686,881.9313000000001,1432.5273,1621.7038,881.9313000000001,Gran Rosario (San Lorenzo),13365,76.88518478651865,176.20728662676862,43.63337422553478,99.32210184024997,1027570.4946718217,1327439.891094941,Maíz
14147,CORDOBA,SANTA MARIA,-64.30475044124493,-31.712051107613945,425.4683,967.013,1165.2408,425.4683,Gran Rosario (San Lorenzo),384000,54.87326714483187,176.20728662676862,31.141315546763416,121.33401948193675,21071334.583615437,46592263.48106371,Maíz
14126,CORDOBA,SAN ALBERTO,-65.15628277640656,-31.708168115179827,558.424,1053.4523000000002,1178.8013,558.424,Gran Rosario (San Lorenzo),56000,62.81730310253899,176.20728662676862,35.64966256792474,113.38998352422962,3517768.9737421838,6349839.077356859,Maíz
14119,CORDOBA,RIO SEGUNDO,-63.475073170742405,-31.733290723597797,351.06329999999997,901.6593,1090.8358,351.06329999999997,Gran Rosario (San Lorenzo),716000,48.04569560699639,176.20728662676862,27.266577067703114,128.16159101977223,34400718.05460942,91763699.17015691,Maíz
14140,CORDOBA,SAN JUSTO,-62.52689775391289,-31.24131175106307,311.9879,961.3435999999999,1091.8733,311.9879,Gran Rosario (San Lorenzo),1107250,44.167571378009946,176.20728662676862,25.065689520299443,132.03971524875868,48904543.40830151,146200974.70918804,Maíz
14182,CORDOBA,UNION,-62.790240399748924,-32.875705463542644,253.524,756.5954,993.2964000000001,253.524,Gran Rosario (San Lorenzo),1638244,37.19250639555242,176.20728662676862,21.10724653193899,139.0147802312162,60930400.44747538,227740129.62510857,Maíz
14161,CORDOBA,TERCERO ARRIBA,-63.78024045906749,-32.287370935914346,335.0263,856.5503,1074.7986,335.0263,Gran Rosario (San Lorenzo),943500,46.442964376697056,176.20728662676862,26.35700558460427,129.76432225007156,43818936.88941367,122432638.04294251,Maíz
14098,CORDOBA,RIO CUARTO,-64.4928517369642,-33.328496663691524,435.0261,774.518,899.8669,435.0261,Gran Rosario (San Lorenzo),3237000,55.56413349684232,176.20728662676862,31.53339147349498,120.6431531299263,179861100.12927857,390521886.6815714,Maíz
86070,SANTIAGO DEL ESTERO,FIGUEROA,-63.57967332813342,-27.32142830485538,807.9735,1489.4853999999998,1587.859,807.9735,Gran Rosario (San Lorenzo),10920,74.00255710725334,176.20728662676862,41.99744433043849,102.20472951951528,808107.9236112065,1116075.646353107,Maíz
06700,BUENOS AIRES,SAAVEDRA,-62.4344062205528,-37.77041377657702,692.8974000000001,122.18060000000001,447.11190000000005,122.18060000000001,Bahía Blanca (Ing. White),95000,22.64758613113591,198.55,11.406490118930199,175.9024138688641,2151520.6824579113,16710729.31754209,Maíz
06476,BUENOS AIRES,LOBERIA,-58.694220904570635,-38.08951166066733,737.6938,397.8603,60.8164,60.8164,Quequén (Necochea),360269,14.971062634396278,195.28,7.666459767716242,180.30893736560373,5393609.764231312,64959720.55576869,Maíz
06469,BUENOS AIRES,LINCOLN,-61.68185361187593,-35.0701267575345,349.1082,555.3149000000001,542.1025,349.1082,Gran Rosario (San Lorenzo),402900,47.85068492833668,176.20728662676862,27.155905890368224,128.35660169843194,19279040.95762685,51714874.82429823,Maíz
06882,BUENOS AIRES,ZARATE,-59.128189211148324,-33.997021089378215,240.0736,722.1824,568.1617,240.0736,Gran Rosario (San Lorenzo),29200,35.615141081106174,176.20728662676862,20.21207054651716,140.59214554566245,1039962.1195683003,4105290.6499333433,Maíz
06665,BUENOS AIRES,RAMALLO,-60.05750627791939,-33.58711860177778,138.87920000000003,725.1988,668.2458,138.87920000000003,Gran Rosario (San Lorenzo),82555,24.36579624284166,176.20728662676862,13.827916375814686,151.84149038392695,2011518.3088277932,12535274.23864509,Maíz
06763,BUENOS AIRES,SAN NICOLAS,-60.29307428422069,-33.482902768792805,113.4097,699.3055,699.5065,113.4097,Gran Rosario (San Lorenzo),45892,21.765551691699006,176.20728662676862,12.352242695729974,154.4417349350696,998864.6982354508,7087640.099640214,Maíz
86133,SANTIAGO DEL ESTERO,PELLEGRINI,-64.091752919639,-26.219501614551014,906.024,1584.9915,1685.9095,906.024,Gran Rosario (San Lorenzo),142740,77.79411885436481,176.20728662676862,44.14920650764205,98.41316777240381,11104332.525272032,14047495.56783292,Maíz
86028,SANTIAGO DEL ESTERO,AVELLANEDA,-63.204475684845264,-28.555346687406754,603.5545,1408.2383,1383.4398999999999,603.5545,Gran Rosario (San Lorenzo),17204,64.68174941410564,176.20728662676862,36.70776087206343,111.52553721266298,1112784.8169202735,1918685.342206654,Maíz
06364,BUENOS AIRES,GENERAL RODRIGUEZ,-58.98781519337305,-34.65059744517987,315.85290000000003,637.1928,483.1721,315.85290000000003,Gran Rosario (San Lorenzo),1725,44.547089388322384,176.20728662676862,25.281071084579647,131.66019723844624,76843.72919485612,227113.84023631978,Maíz
06784,BUENOS AIRES,SUIPACHA,-59.70353363661797,-34.74849824989586,315.36659999999995,598.7993,521.4654,315.36659999999995,Gran Rosario (San Lorenzo),44440,44.499572756704026,176.20728662676862,25.25410475842595,131.7077138700646,1977561.013307927,5853090.80438567,Maíz
06224,BUENOS AIRES,CHIVILCOY,-59.958565277161526,-34.91541294951241,320.2277,564.8705,496.3461,320.2277,Gran Rosario (San Lorenzo),240800,44.97827457057194,176.20728662676862,25.52577446234794,131.22901205619667,10830768.516593723,31599946.10313216,Maíz
06021,BUENOS AIRES,ALBERTI,-60.28212808984228,-35.03682232493783,340.543,533.0052,499.12559999999996,340.543,Gran Rosario (San Lorenzo),200600,46.99317832088887,176.20728662676862,26.669259382233673,129.21410830587973,9426831.571170308,25920350.126159474,Maíz
06112,BUENOS AIRES,BRAGADO,-60.60423408915219,-35.06111572972332,326.2217,531.4051,497.4658,326.2217,Gran Rosario (San Lorenzo),319175,45.569536234038964,176.20728662676862,25.861323391558454,130.63775039272966,14544656.727499386,41696303.98159949,Maíz
06679,BUENOS AIRES,RIVADAVIA,-63.09467758149225,-35.580734017058525,438.81609999999995,403.6225,592.7891999999999,403.6225,Bahía Blanca (Ing. White),743299,53.29690993245527,198.55,26.843067203452662,145.25309006754475,39615539.85588407,107966476.59411594,Maíz
66049,SALTA,GENERAL GUEMES,-64.95553299166606,-24.763521692934823,1103.649,1782.6165,1883.5343,1103.649,Gran Rosario (San Lorenzo),31752,85.50791182664092,176.20728662676862,48.526887544530716,90.6993748001277,2715047.2163195023,2879886.5486536548,Maíz
66140,SALTA,ROSARIO DE LA FRONTERA,-64.73026494439698,-25.87230176981847,947.0941,1626.0618,1726.9795,947.0941,Gran Rosario (San Lorenzo),228852,79.30366361773551,176.20728662676862,45.00589342012378,96.90362300903311,18148802.026246008,22176587.932863247,Maíz
66112,SALTA,METAN,-64.5865004169313,-25.42559498818581,1058.7231000000002,1737.6905,1838.6085,1058.7231000000002,Gran Rosario (San Lorenzo),157183,83.6871449186546,176.20728662676862,47.49357788813554,92.52014170811402,13154196.499748886,14542593.434106486,Maíz
82049,SANTA FE,GENERAL OBLIGADO,-59.525608615205684,-28.67116746472153,538.1669,1342.8508,1318.0523,538.1669,Gran Rosario (San Lorenzo),57710,61.94646110475746,176.20728662676862,35.15544804680445,114.26082552201116,3574930.270355553,6593992.240875264,Maíz
06385,BUENOS AIRES,GENERAL VIAMONTE,-61.04952307580609,-34.99767647880766,307.9663,512.7675,512.7293,307.9663,Gran Rosario (San Lorenzo),228200,43.77461440463399,176.20728662676862,24.84268116411932,132.43267222213464,9989367.007137476,30221135.801091123,Maíz
06574,BUENOS AIRES,NAVARRO,-59.42912631267898,-35.0304726472905,331.5555,624.8140999999999,462.15790000000004,331.5555,Gran Rosario (San Lorenzo),62951,46.099217339435725,176.20728662676862,26.161924527604945,130.1080692873329,2901991.8307348182,8190433.069706894,Maíz
06134,BUENOS AIRES,CANUELAS,-58.69117859086126,-35.14467830057131,375.825,577.9903,423.96959999999996,375.825,Gran Rosario (San Lorenzo),16450,50.55082260248323,176.20728662676862,28.68827025840132,125.65646402428538,831561.0318108491,2067048.8331994945,Maíz
82042,SANTA FE,GENERAL LOPEZ,-61.93875724626282,-33.92208273352645,206.3941,655.3524,708.4161,206.3941,Gran Rosario (San Lorenzo),1760024,31.830626916731184,176.20728662676862,18.064307967100618,144.37665971003744,56022667.308492884,254106386.12949893,Maíz
82014,SANTA FE,CASEROS,-61.542756747978785,-33.22520485235162,115.2725,729.0619,817.6111,115.2725,Gran Rosario (San Lorenzo),463680,21.95182014160397,176.20728662676862,12.457952540919013,154.25546648516465,10178619.96325893,71525174.69984114,Maíz
06778,BUENOS AIRES,SAN VICENTE,-58.43177403518346,-35.07148188773347,396.61879999999996,617.602,438.7325,396.61879999999996,Gran Rosario (San Lorenzo),3888,52.68465052375766,176.20728662676862,29.89924624136063,123.52263610301097,204837.9212363698,480256.00916850666,Maíz
06483,BUENOS AIRES,LOBOS,-59.14567212790875,-35.21957461223998,353.40840000000003,579.8275,423.91429999999997,353.40840000000003,Gran Rosario (San Lorenzo),75509,48.28174857230963,176.20728662676862,27.400540293533403,127.925538054459,3645706.552946528,9659529.452954145,Maíz
06287,BUENOS AIRES,GENERAL ALVEAR,-60.13284152378513,-36.03483154684054,496.6468,439.4455,358.0924,358.0924,Quequén (Necochea),122850,48.75322613982,195.28,24.965806093721834,146.52677386018001,5989333.831276887,18000814.168723114,Maíz
06322,BUENOS AIRES,GENERAL LA MADRID,-61.34429232708132,-37.35558479157693,635.5408,237.529,312.06140000000005,237.529,Bahía Blanca (Ing. White),150000,35.31973995735189,198.55,17.788839061874537,163.23026004264813,5297960.993602783,24484539.006397218,Maíz
06105,BUENOS AIRES,BOLIVAR,-61.14893077297264,-36.298642341047724,467.98040000000003,358.82559999999995,357.5113,357.5113,Quequén (Necochea),280000,48.69426900141153,195.28,24.93561501506121,146.58573099858847,13634395.320395228,41044004.679604776,Maíz
82119,SANTA FE,SAN LORENZO,-60.96359286275762,-32.94080711943427,41.589800000000004,806.1605999999999,781.3621999999999,41.589800000000004,Gran Rosario (San Lorenzo),212500,12.508595495176378,176.20728662676862,7.098795818626566,163.69869113159226,2658076.5427249805,34785971.86546335,Maíz
82133,SANTA FE,VERA,-60.412978905735415,-28.968023449823647,480.4013,1285.0853,1260.2868,480.4013,Gran Rosario (San Lorenzo),11475,58.83767956253799,176.20728662676862,33.39117279932034,117.36960706423062,675162.3729801235,1346816.2410620463,Maíz
82077,SANTA FE,9 DE JULIO,-61.396886576262474,-28.84662077956551,527.5733,1332.2571,1307.4588,527.5733,Gran Rosario (San Lorenzo),246428,61.48302665513802,176.20728662676862,34.89244277699342,114.7242599716306,15151139.292572351,28271269.936288986,Maíz
82091,SANTA FE,SAN CRISTOBAL,-61.35986474121428,-30.228045804065516,335.5787,1140.2625,1115.4641000000001,335.5787,Gran Rosario (San Lorenzo),86100,46.49797036256096,176.20728662676862,26.388222219805296,129.70931626420764,4003475.248216499,11167972.130348278,Maíz
82063,SANTA FE,LA CAPITAL,-60.66944026050878,-31.474855416037265,161.5464,966.2303,941.4318000000001,161.5464,Gran Rosario (San Lorenzo),42000,26.7810147344676,176.20728662676862,15.19858528392954,149.42627189230103,1124802.6188476393,6275903.419476643,Maíz
82098,SANTA FE,SAN JAVIER,-59.89772869041523,-30.102628927871145,353.93059999999997,1158.6144,1133.816,353.93059999999997,Gran Rosario (San Lorenzo),8090,48.334729244702146,176.20728662676862,27.43060753615813,127.87255738206647,391027.9595896404,1034488.9892209178,Maíz
42007,LA PAMPA,ATREUCO,-63.77897498942403,-37.03274709584284,660.7061,319.3132,550.5406999999999,319.3132,Bahía Blanca (Ing. White),248495,44.8876351592448,198.55,22.6077235755451,153.6623648407552,11154352.898896538,38184329.35110346,Maíz
06063,BUENOS AIRES,BALCARCE,-58.271878678311104,-37.71449273478294,697.4021,460.5038,118.8485,118.8485,Quequén (Necochea),279942,22.311679203689902,195.28,11.425480952319695,172.9683207963101,6245976.099639359,48421097.66036064,Maíz
06798,BUENOS AIRES,TAPALQUE,-60.130582313332624,-36.3474112695093,517.203,403.1075,321.75440000000003,321.75440000000003,Quequén (Necochea),52770,45.128851111886696,195.28,23.109817242875202,150.1511488881133,2381449.473174261,7923476.12682574,Maíz
06406,BUENOS AIRES,HIPOLITO YRIGOYEN,-61.65990931179746,-36.25915719374749,511.24559999999997,330.1279,413.3366,330.1279,Bahía Blanca (Ing. White),185040,45.95541828872706,198.55,23.14551412174619,152.59458171127295,8503590.600146055,28236101.39985395,Maíz
42028,LA PAMPA,CATRILO,-63.664876892457045,-36.58218675943237,600.638,349.63840000000005,580.8659,349.63840000000005,Bahía Blanca (Ing. White),272935,47.902487217935054,198.55,24.126158256325887,150.64751278206495,13074265.348827103,41116978.9011729,Maíz
06238,BUENOS AIRES,DOLORES,-57.63189279986089,-36.39873532274416,556.4369,582.049,321.9245,321.9245,Quequén (Necochea),11000,45.14579028228949,195.28,23.118491541524726,150.13420971771052,496603.69310518436,1651476.3068948158,Maíz
06049,BUENOS AIRES,AZUL,-59.695619030748006,-36.78517252571522,595.7878000000001,363.88190000000003,276.4808,276.4808,Quequén (Necochea),237298,39.98400354422155,195.28,20.47521689073205,155.29599645577844,9488124.073036686,36851429.36696331,Maíz
06231,BUENOS AIRES,DAIREAUX,-61.89210714009617,-36.64074452448773,538.0754000000001,274.7515,440.1663,274.7515,Bahía Blanca (Ing. White),266000,39.769560298267706,198.55,20.0299976319656,158.7804397017323,10578703.039339209,42235596.96066079,Maíz
42119,LA PAMPA,QUEMU QUEMU,-63.663832510773354,-36.131289993559676,573.8823000000001,429.7476,644.7078,429.7476,Bahía Blanca (Ing. White),237250,55.18167429465955,198.55,27.792331551075065,143.36832570534045,13091852.226407979,34014135.273592025,Maíz
54098,MISIONES,SAN IGNACIO,-55.33938166233641,-27.176717570131903,1051.9965,1671.4095,1517.3888,1051.9965,Gran Rosario (San Lorenzo),719,83.40909734155902,176.20728662676862,47.33578215651831,92.7981892852096,59971.14098858093,66721.8980960657,Maíz
54021,MISIONES,CANDELARIA,-55.58418516172653,-27.461347074486895,1003.0935999999999,1622.5065,1468.4858000000002,1003.0935999999999,Gran Rosario (San Lorenzo),635,81.32584940037943,176.20728662676862,46.15351099108563,94.8814372263892,51641.914369240934,60249.71263875714,Maíz
54084,MISIONES,MONTECARLO,-54.5653529755331,-26.658318541631218,1186.3131,1805.726,1651.7053,1186.3131,Gran Rosario (San Lorenzo),1439,88.66813678216099,176.20728662676862,50.320357619473675,87.53914984460764,127593.44882952966,125968.83662639039,Maíz
54014,MISIONES,CAINGUAS,-54.8016439454618,-27.148067993271663,1092.6785,1712.0913,1558.0705,1092.6785,Gran Rosario (San Lorenzo),11424,85.07191430053766,176.20728662676862,48.27945309704004,91.13537232623096,971861.5489693421,1041130.4934548625,Maíz
54091,MISIONES,OBERA,-55.07146449546999,-27.476535622178144,1024.92,1644.3328999999999,1490.3121,1024.92,Gran Rosario (San Lorenzo),2962,82.26545328473287,176.20728662676862,46.686748805673666,93.94183334203575,243670.27262937877,278255.7103591099,Maíz
54119,MISIONES,25 DE MAYO,-54.63386233636046,-27.37867180230122,1094.9863,1714.3991,1560.3783999999998,1094.9863,Gran Rosario (San Lorenzo),23270,85.16355279861737,176.20728662676862,48.33145917456044,91.04373382815125,1981755.8736238263,2118587.6861810796,Maíz
54070,MISIONES,LEANDRO N. ALEM,-55.3894055641563,-27.630480522855727,987.3485,1606.7613999999999,1452.7406,987.3485,Gran Rosario (San Lorenzo),2962,80.74361926940495,176.20728662676862,45.82308757777486,95.46366735736368,239162.60027597746,282763.38271251123,Maíz
54105,MISIONES,SAN JAVIER,-55.171248544313045,-27.77795530967333,984.7583000000001,1604.1711,1450.1504,984.7583000000001,Gran Rosario (San Lorenzo),3173,80.65226295667976,176.20728662676862,45.7712416442303,95.55502367008886,255909.6303615449,303196.0901051919,Maíz
54035,MISIONES,CONCEPCION,-55.46979728812114,-27.93246620093965,937.6628000000001,1557.0756000000001,1403.0548999999999,937.6628000000001,Gran Rosario (San Lorenzo),423,78.96116184338284,176.20728662676862,44.81151906653752,97.24612478338578,33400.57145975094,41135.11078337218,Maíz
54007,MISIONES,APOSTOLES,-55.678819110111085,-27.888585875305687,949.3669,1568.7798,1414.759,949.3669,Gran Rosario (San Lorenzo),2115,79.38530820364925,176.20728662676862,45.05222781836389,96.82197842311938,167899.92685071816,204778.48436489748,Maíz
54056,MISIONES,GUARANI,-54.269341841421955,-27.025936758234973,1159.8744,1779.2873,1625.2665,1159.8744,Gran Rosario (San Lorenzo),46541,87.68273360960248,176.20728662676862,49.761128094167084,88.52455301716614,4080842.104924509,4120021.2219719295,Maíz
54112,MISIONES,SAN PEDRO,-53.955524597797336,-26.65041970768513,1207.6825,1827.0954,1673.0746000000001,1207.6825,Gran Rosario (San Lorenzo),11424,89.44543484043264,176.20728662676862,50.761484699489436,86.76185178633598,1021824.6476171025,991167.3948071023,Maíz
54063,MISIONES,IGUAZU,-54.400158219515845,-25.874025576587535,1285.2701000000002,1904.683,1750.6623,1285.2701000000002,Gran Rosario (San Lorenzo),2115,92.14715716447233,176.20728662676862,52.29474837760413,84.06012946229629,194891.23740285897,177787.17381275666,Maíz
54049,MISIONES,GENERAL MANUEL BELGRANO,-53.960595581143984,-25.989258219122508,1322.2705,1941.6834,1787.6626,1322.2705,Gran Rosario (San Lorenzo),20732,93.36758171243004,176.20728662676862,52.98735568762004,82.83970491433858,1935696.7040620996,1717432.7622840675,Maíz
54042,MISIONES,ELDORADO,-54.42110968897351,-26.318857625755808,1221.004,1840.4169,1686.3961000000002,1221.004,Gran Rosario (San Lorenzo),1269,89.92534125643694,176.20728662676862,51.03383803129052,86.28194537033168,114115.25805441847,109491.7886749509,Maíz
54077,MISIONES,LIBERTADOR GENERAL SAN MARTIN,-54.923123202966245,-26.894326680568096,1112.5674,1731.9803,1577.9595,1112.5674,Gran Rosario (San Lorenzo),1269,85.86102571108258,176.20728662676862,48.727284413015276,90.34626091568605,108957.64162736379,114649.40510200559,Maíz
30028,ENTRE RIOS,FEDERACION,-58.158920369449234,-30.7339829939545,496.2176,1115.6305,961.6098000000001,496.2176,Gran Rosario (San Lorenzo),18910,59.97819983224828,176.20728662676862,34.03843335905308,116.22908679452034,1134187.758827815,2197892.03128438,Maíz
30098,ENTRE RIOS,URUGUAY,-58.58509667964331,-32.44738031192154,252.52720000000002,925.709,771.6883,252.52720000000002,Gran Rosario (San Lorenzo),224450,37.07451304631947,176.20728662676862,21.040283722686457,139.13277358044917,8321374.453246404,31228351.030131817,Maíz
30008,ENTRE RIOS,COLON,-58.37003515271649,-32.01128434197253,352.4835,971.8964,817.8756,352.4835,Gran Rosario (San Lorenzo),44220,48.18887873928463,176.20728662676862,27.347835416906076,128.018407887484,2130912.2178511666,5660973.996784542,Maíz
30056,ENTRE RIOS,GUALEGUAYCHU,-58.78696104652817,-33.02089255133651,246.895,847.8349000000001,693.8143,246.895,Gran Rosario (San Lorenzo),519250,36.40802937434162,176.20728662676862,20.66204529410799,139.799257252427,18904869.25262689,72590764.32832272,Maíz
30015,ENTRE RIOS,CONCORDIA,-58.23816616439828,-31.28919961344156,432.8178,1052.2308,898.2099000000001,432.8178,Gran Rosario (San Lorenzo),34220,55.40275615585028,176.20728662676862,31.441807666672133,120.80453047091834,1895882.3156531965,4133931.0327148256,Maíz
18140,CORRIENTES,SAN LUIS DEL PALMAR,-58.26824582291234,-27.60183989026724,766.941,1583.0693999999999,1429.0486,766.941,Gran Rosario (San Lorenzo),2080,71.96186327786398,176.20728662676862,40.839323194556165,104.24542334890464,149680.67561795708,216830.48056572163,Maíz
22039,CHACO,2 DE ABRIL,-61.32890605245193,-27.61987286103948,689.9173000000001,1494.601,1469.8026,689.9173000000001,Gran Rosario (San Lorenzo),2660,67.98817401572423,176.20728662676862,38.58420120828066,108.2191126110444,180848.54288182643,287862.8395453781,Maíz
18028,CORRIENTES,CONCEPCION,-58.03075385333685,-28.408010357277963,703.9241,1430.4918,1276.471,703.9241,Gran Rosario (San Lorenzo),2080,68.57118025586259,176.20728662676862,38.91506507395793,107.63610637090603,142628.05493219418,223883.10125148456,Maíz
18105,CORRIENTES,MERCEDES,-57.81773465504813,-29.06389809534059,703.4915,1322.9044,1168.8836000000001,703.4915,Gran Rosario (San Lorenzo),7800,68.54679648887172,176.20728662676862,38.901226958941436,107.6604901378969,534665.0126131994,839751.8230755958,Maíz
18161,CORRIENTES,SAN ROQUE,-58.61264482653113,-28.705630624327547,624.9005999999999,1388.9318999999998,1234.9111,624.9005999999999,Gran Rosario (San Lorenzo),2340,65.52944289737508,176.20728662676862,37.188838300526974,110.67784372939354,153338.89637985767,258986.1543267809,Maíz
18042,CORRIENTES,EMPEDRADO,-58.664755043857014,-27.895840816605247,720.5433,1484.5745,1330.5538000000001,720.5433,Gran Rosario (San Lorenzo),1040,69.47976341337579,176.20728662676862,39.43069820974176,106.72752321339283,72258.95394991082,110996.62414192854,Maíz
18126,CORRIENTES,SALADAS,-58.62008709045834,-28.212431012301614,681.6595,1445.6908,1291.67,681.6595,Gran Rosario (San Lorenzo),2600,67.68522847602088,176.20728662676862,38.41227554873343,108.52205815074774,175981.5940376543,282157.3511919441,Maíz
18007,CORRIENTES,BELLA VISTA,-58.93043694030096,-28.496991286416698,612.322,1428.4016000000001,1274.3808999999999,612.322,Gran Rosario (San Lorenzo),3120,65.0320461616633,176.20728662676862,36.90655897755815,111.17524046510532,202899.9840243895,346866.7502511286,Maíz
18091,CORRIENTES,LAVALLE,-58.933754368182534,-28.98803724917715,563.5563000000001,1397.3573000000001,1243.3365,563.5563000000001,Gran Rosario (San Lorenzo),2340,63.03424539568679,176.20728662676862,35.772780230821006,113.17304123108184,147500.1342259071,264824.9164807315,Maíz
18070,CORRIENTES,GOYA,-59.255263787536535,-29.451039063247823,492.3704,1297.0543,1150.4361000000001,492.3704,Gran Rosario (San Lorenzo),6240,59.70164087449009,176.20728662676862,33.88148243888825,116.50564575227853,372538.2390568181,726995.229494218,Maíz
18049,CORRIENTES,ESQUINA,-59.23772650125386,-29.983173579163672,444.9925,1249.6763,1103.0581000000002,444.9925,Gran Rosario (San Lorenzo),2600,56.28326235078913,176.20728662676862,31.941506749380267,119.92402427597949,146336.48211205174,311802.4631175467,Maíz
18175,CORRIENTES,SAUCE,-58.793488782463356,-30.00183172470517,460.625,1232.5695,1078.5488,460.625,Gran Rosario (San Lorenzo),2600,57.41066873750414,176.20728662676862,32.58132500451464,118.79661788926448,149267.73871751077,308871.20651208767,Maíz
18035,CORRIENTES,CURUZU CUATIA,-58.325148127918425,-29.695004892058154,624.3138,1243.7266000000002,1089.7059,624.3138,Gran Rosario (San Lorenzo),5200,65.50518594651933,176.20728662676862,37.17507215536913,110.70210068024929,340626.9669219005,575650.9235372962,Maíz
18119,CORRIENTES,PASO DE LOS LIBRES,-57.29917760587946,-29.592587216895527,668.2921,1287.705,1133.6843000000001,668.2921,Gran Rosario (San Lorenzo),2080,67.19042735900676,176.20728662676862,38.13146927421076,109.01685926776186,139756.08890673408,226755.06727694467,Maíz
